Subscription Size
<[-Infinity, Infinity, 20]>
<[-Infinity, Infinity, 27]>
<[-Infinity, Infinity, 37]>
<[-Infinity, Infinity, 2641]>
<[-Infinity, Infinity, 213]>
<[-Infinity, Infinity, 6]>
<[-Infinity, Infinity, 72]>
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 38]>
<[-Infinity, Infinity, 16]>
<[-Infinity, Infinity, 44]>
<[-Infinity, Infinity, 27]>
<[-Infinity, Infinity, 21]>
<[-Infinity, Infinity, 21]>
<[-Infinity, Infinity, 47]>
<[-Infinity, Infinity, 10]>
<[-Infinity, Infinity, 144]>
<[-Infinity, Infinity, 180]>
<[-Infinity, Infinity, 79]>
<[-Infinity, Infinity, 119]>
<[-Infinity, Infinity, 89]>
<[-Infinity, Infinity, 56]>
<[-Infinity, Infinity, 38]>
<[-Infinity, Infinity, 53]>
<[-Infinity, Infinity, 64]>
<[-Infinity, Infinity, 25]>
<[-Infinity, Infinity, 36]>
<[-Infinity, Infinity, 209]>
<[-Infinity, Infinity, 97]>
<[-Infinity, Infinity, 56]>
<[-Infinity, Infinity, 5909]>
<[-Infinity, Infinity, 122]>
<[-Infinity, Infinity, 89]>
<[-Infinity, Infinity, 625]>
<[-Infinity, Infinity, 50]>
<[-Infinity, Infinity, 27]>
<[-Infinity, Infinity, 73]>
<[-Infinity, Infinity, 218]>
<[-Infinity, Infinity, 162]>
<[-Infinity, Infinity, 36]>
<[-Infinity, Infinity, 50]>
<[-Infinity, Infinity, 54]>
<[-Infinity, Infinity, 72]>
<[-Infinity, Infinity, 78]>
<[-Infinity, Infinity, 38]>
<[-Infinity, Infinity, 17]>
<[-Infinity, Infinity, 103]>
<[-Infinity, Infinity, 28]>
<[-Infinity, Infinity, 8]>
<[-Infinity, Infinity, 17]>
<[-Infinity, Infinity, 5]>
<[-Infinity, Infinity, 3]>
<[-Infinity, Infinity, 6]>
<[-Infinity, Infinity, 18]>
<[-Infinity, Infinity, 17]>
<[-Infinity, Infinity, 23]>
<[-Infinity, Infinity, 35]>
<[-Infinity, Infinity, 16]>
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 54]>
<[-Infinity, Infinity, 29]>
<[-Infinity, Infinity, 24]>
<[-Infinity, Infinity, 26]>
<[-Infinity, Infinity, 17]>
<[-Infinity, Infinity, 12]>
<[-Infinity, Infinity, 69]>
<[-Infinity, Infinity, 45]>
<[-Infinity, Infinity, 26]>
<[-Infinity, Infinity, 27]>
<[-Infinity, Infinity, 61]>
<[-Infinity, Infinity, 14]>
<[-Infinity, Infinity, 4]>
<[-Infinity, Infinity, 15]>
<[-Infinity, Infinity, 126]>
<[-Infinity, Infinity, 19]>
<[-Infinity, Infinity, 88]>
